customer_id,recency,frequency,monetary,segment,acquisition_channel,cluster,segment_label
C000469,9,26,779.74,SMB,Organic,0,Loyal
C000470,830,8,1039.92,Mid-Market,Organic,2,Lost
C000471,4,7,909.9300000000001,Enterprise,Partner,1,At Risk
C000472,75,11,659.89,Enterprise,Organic,1,At Risk
C000473,6,1,129.99,Mid-Market,Organic,1,At Risk
C000474,18,18,1079.82,Mid-Market,Partner,0,Loyal
C000475,29,12,359.88,Enterprise,Referral,1,At Risk
C000476,357,15,1949.8500000000001,Mid-Market,Referral,2,Lost
C000477,5,11,1429.89,Enterprise,Partner,1,At Risk
C000478,13,25,3249.75,Enterprise,Organic,3,Champions
C000479,29,28,839.7199999999999,SMB,Partner,0,Loyal
C000480,26,19,1139.81,SMB,Paid Ads,0,Loyal
C000481,17,25,749.75,SMB,Organic,0,Loyal
C000482,21,20,599.8,SMB,Organic,0,Loyal
C000483,25,25,1499.75,SMB,Referral,0,Loyal
C000484,20,4,119.96,SMB,Organic,1,At Risk
C000485,5,35,2099.65,Enterprise,Referral,0,Loyal
C000486,18,14,1819.8600000000001,Mid-Market,Partner,0,Loyal
C000487,22,32,959.68,Enterprise,Organic,0,Loyal
C000488,13,23,2989.7700000000004,Mid-Market,Paid Ads,3,Champions
C000489,4,16,2079.84,SMB,Paid Ads,0,Loyal
C000490,19,20,599.8,SMB,Partner,0,Loyal
C000491,16,28,1679.72,SMB,Referral,0,Loyal
C000492,8,14,419.85999999999996,Enterprise,Referral,1,At Risk
C000493,171,6,359.94,SMB,Organic,1,At Risk
C000494,20,1,29.99,Mid-Market,Partner,1,At Risk
C000495,8,6,779.94,SMB,Referral,1,At Risk
C000496,27,21,1259.79,Enterprise,Paid Ads,0,Loyal
C000497,522,16,479.84,Mid-Market,Partner,2,Lost
C000498,26,32,959.68,Enterprise,Organic,0,Loyal
C000499,19,31,929.6899999999999,SMB,Organic,0,Loyal
C000500,19,7,209.92999999999998,SMB,Partner,1,At Risk
C000501,27,24,719.76,Enterprise,Organic,0,Loyal
C000502,8,32,4159.68,SMB,Organic,3,Champions
C000503,13,6,179.94,SMB,Organic,1,At Risk
C000504,13,13,1689.8700000000001,SMB,Organic,0,Loyal
C000505,804,6,779.94,SMB,Paid Ads,2,Lost
C000506,20,1,29.99,Enterprise,Partner,1,At Risk
C000507,11,34,1019.66,SMB,Referral,0,Loyal
C000508,13,24,719.76,Mid-Market,Paid Ads,0,Loyal
C000509,10,32,4159.68,SMB,Organic,3,Champions
C000510,13,13,779.87,SMB,Referral,1,At Risk
C000511,22,19,1139.81,Mid-Market,Referral,0,Loyal
C000512,12,25,1499.75,SMB,Referral,0,Loyal
C000513,5,7,209.92999999999998,SMB,Referral,1,At Risk
C000514,838,4,239.96,SMB,Referral,2,Lost
C000515,180,16,2079.84,Mid-Market,Paid Ads,0,Loyal
C000516,11,21,629.79,SMB,Referral,0,Loyal
C000517,24,17,509.83,Enterprise,Organic,1,At Risk
C000518,20,6,359.94,Mid-Market,Paid Ads,1,At Risk
C000519,10,26,779.74,Mid-Market,Paid Ads,0,Loyal
C000520,24,30,3899.7000000000003,SMB,Organic,3,Champions
C000521,18,23,1379.77,Mid-Market,Referral,0,Loyal
C000522,11,32,4159.68,SMB,Paid Ads,3,Champions
C000523,19,11,659.89,SMB,Paid Ads,1,At Risk
C000524,19,3,389.97,SMB,Partner,1,At Risk
C000525,29,32,959.68,SMB,Paid Ads,0,Loyal
C000526,25,22,2859.78,SMB,Organic,3,Champions
C000527,29,27,1619.73,SMB,Paid Ads,0,Loyal
C000529,25,15,449.84999999999997,Enterprise,Paid Ads,1,At Risk
C000530,17,3,179.97,Mid-Market,Organic,1,At Risk
C000531,18,8,479.92,SMB,Paid Ads,1,At Risk
C000532,39,10,1299.9,SMB,Partner,1,At Risk
C000533,7,24,3119.76,Mid-Market,Partner,3,Champions
C000534,36,27,1619.73,Mid-Market,Partner,0,Loyal
C000535,22,11,659.89,Mid-Market,Partner,1,At Risk
C000536,18,26,3379.7400000000002,SMB,Paid Ads,3,Champions
C000537,499,15,899.85,SMB,Referral,2,Lost
C000538,14,23,2989.7700000000004,SMB,Organic,3,Champions
C000539,3,12,719.88,Mid-Market,Organic,1,At Risk
C000540,11,20,1199.8,SMB,Organic,0,Loyal
C000541,9,11,659.89,SMB,Partner,1,At Risk
C000542,129,4,119.96,SMB,Paid Ads,1,At Risk
C000543,2,1,59.99,Enterprise,Referral,1,At Risk
C000544,12,35,1049.6499999999999,SMB,Referral,0,Loyal
C000545,8,35,1049.6499999999999,SMB,Partner,0,Loyal
C000546,541,8,1039.92,SMB,Paid Ads,2,Lost
C000547,12,16,479.84,SMB,Organic,1,At Risk
C000548,15,10,299.9,Mid-Market,Organic,1,At Risk
C000549,14,21,2729.79,Enterprise,Partner,3,Champions
C000550,11,7,209.92999999999998,SMB,Paid Ads,1,At Risk
C000551,11,19,2469.8100000000004,SMB,Paid Ads,0,Loyal
C000552,52,9,1169.91,Mid-Market,Organic,1,At Risk
C000553,27,34,4419.66,Mid-Market,Paid Ads,3,Champions
C000554,21,23,2989.7700000000004,SMB,Organic,3,Champions
C000555,18,35,4549.650000000001,Mid-Market,Partner,3,Champions
C000556,734,4,519.96,SMB,Partner,2,Lost
C000557,530,8,479.92,Enterprise,Paid Ads,2,Lost
C000558,6,21,2729.79,Enterprise,Organic,3,Champions
C000559,5,18,1079.82,SMB,Referral,0,Loyal
C000560,23,6,359.94,SMB,Partner,1,At Risk
C000561,757,10,299.9,SMB,Paid Ads,2,Lost
C000562,525,14,419.85999999999996,SMB,Organic,2,Lost
C000563,362,10,299.9,SMB,Organic,2,Lost
C000564,20,2,119.98,SMB,Partner,1,At Risk
C000565,38,12,359.88,Mid-Market,Paid Ads,1,At Risk
C000566,19,12,359.88,Mid-Market,Organic,1,At Risk
C000567,11,27,1619.73,SMB,Organic,0,Loyal
C000568,11,2,259.98,Mid-Market,Organic,1,At Risk
C000569,29,26,3379.7400000000002,Enterprise,Organic,3,Champions
C000570,7,8,1039.92,SMB,Referral,1,At Risk
C000571,16,33,4289.67,SMB,Partner,3,Champions
C000572,31,28,3639.7200000000003,SMB,Paid Ads,3,Champions
C000573,15,8,239.92,SMB,Referral,1,At Risk
C000574,10,32,4159.68,SMB,Partner,3,Champions
C000575,4,31,4029.6900000000005,SMB,Organic,3,Champions
C000576,713,6,179.94,SMB,Organic,2,Lost
C000577,3,11,1429.89,Mid-Market,Paid Ads,1,At Risk
C000578,24,7,419.93,Enterprise,Referral,1,At Risk
C000579,24,16,479.84,SMB,Paid Ads,1,At Risk
C000580,25,10,599.9,Mid-Market,Organic,1,At Risk
C000581,18,4,519.96,SMB,Partner,1,At Risk
C000582,14,3,89.97,SMB,Partner,1,At Risk
C000583,39,20,599.8,SMB,Referral,0,Loyal
C000584,28,2,59.98,Mid-Market,Paid Ads,1,At Risk
C000585,869,4,519.96,SMB,Paid Ads,2,Lost
C000586,283,9,539.91,SMB,Partner,1,At Risk
C000587,27,3,89.97,SMB,Organic,1,At Risk
C000588,701,4,239.96,SMB,Partner,2,Lost
C000589,23,4,239.96,Enterprise,Paid Ads,1,At Risk
C000590,531,13,1689.8700000000001,SMB,Organic,2,Lost
C000591,5,20,2599.8,Enterprise,Referral,3,Champions
C000592,24,4,119.96,Mid-Market,Organic,1,At Risk
C000593,20,6,779.94,SMB,Paid Ads,1,At Risk
C000594,10,18,539.8199999999999,SMB,Partner,0,Loyal
C000595,16,18,539.8199999999999,SMB,Partner,0,Loyal
C000596,12,19,569.81,SMB,Referral,0,Loyal
C000597,1,11,1429.89,SMB,Organic,1,At Risk
C000598,590,12,359.88,SMB,Paid Ads,2,Lost
C000599,30,4,239.96,SMB,Partner,1,At Risk
C000600,2,2,59.98,Enterprise,Organic,1,At Risk
C000601,25,20,599.8,SMB,Partner,0,Loyal
C000602,14,20,2599.8,Mid-Market,Partner,3,Champions
C000603,762,4,239.96,SMB,Partner,2,Lost
C000604,48,2,59.98,SMB,Organic,1,At Risk
C000605,6,32,1919.68,SMB,Partner,0,Loyal
C000606,16,18,2339.82,Mid-Market,Organic,0,Loyal
C000607,12,28,839.7199999999999,SMB,Paid Ads,0,Loyal
C000608,10,23,2989.7700000000004,SMB,Partner,3,Champions
C000609,11,28,839.7199999999999,SMB,Partner,0,Loyal
C000610,897,5,649.95,Enterprise,Organic,2,Lost
C000611,5,34,1019.66,SMB,Referral,0,Loyal
C000612,6,31,929.6899999999999,SMB,Paid Ads,0,Loyal
C000613,868,4,119.96,SMB,Referral,2,Lost
C000614,29,9,269.90999999999997,Enterprise,Organic,1,At Risk
C000615,15,23,2989.7700000000004,SMB,Referral,3,Champions
C000616,17,3,89.97,SMB,Referral,1,At Risk
C000617,22,6,179.94,SMB,Referral,1,At Risk
C000618,1,7,909.9300000000001,Mid-Market,Paid Ads,1,At Risk
C000619,11,17,509.83,SMB,Partner,1,At Risk
C000620,78,9,1169.91,SMB,Partner,1,At Risk
C000621,17,19,2469.8100000000004,Mid-Market,Organic,0,Loyal
C000622,19,26,779.74,Enterprise,Organic,0,Loyal
C000623,21,16,479.84,SMB,Paid Ads,1,At Risk
C000624,21,7,419.93,SMB,Organic,1,At Risk
C000625,30,4,519.96,Mid-Market,Paid Ads,1,At Risk
C000626,1,4,239.96,SMB,Paid Ads,1,At Risk
C000627,15,19,2469.8100000000004,SMB,Partner,0,Loyal
C000628,310,11,1429.89,SMB,Organic,2,Lost
C000629,16,7,209.92999999999998,Mid-Market,Paid Ads,1,At Risk
C000630,4,24,719.76,Mid-Market,Paid Ads,0,Loyal
C000631,11,1,29.99,Mid-Market,Partner,1,At Risk
C000632,16,2,259.98,SMB,Paid Ads,1,At Risk
C000633,2,22,659.78,SMB,Referral,0,Loyal
C000634,9,10,599.9,SMB,Partner,1,At Risk
C000635,10,5,649.95,SMB,Paid Ads,1,At Risk
C000636,28,27,1619.73,SMB,Organic,0,Loyal
C000637,19,22,659.78,Enterprise,Paid Ads,0,Loyal
C000638,27,10,599.9,SMB,Referral,1,At Risk
C000639,2,18,2339.82,SMB,Partner,0,Loyal
C000640,161,13,779.87,Enterprise,Referral,1,At Risk
C000641,4,13,1689.8700000000001,SMB,Organic,0,Loyal
C000642,59,7,909.9300000000001,SMB,Organic,1,At Risk
C000643,30,21,2729.79,Mid-Market,Paid Ads,3,Champions
C000644,18,13,779.87,Mid-Market,Organic,1,At Risk
C000645,18,8,239.92,SMB,Paid Ads,1,At Risk
C000646,16,30,1799.7,SMB,Partner,0,Loyal
C000647,2,3,179.97,SMB,Referral,1,At Risk
C000648,15,9,269.90999999999997,SMB,Referral,1,At Risk
C000649,15,22,2859.78,Enterprise,Organic,3,Champions
C000650,25,22,659.78,Enterprise,Partner,0,Loyal
C000651,3,18,1079.82,SMB,Paid Ads,0,Loyal
C000652,4,7,909.9300000000001,SMB,Partner,1,At Risk
C000653,10,18,539.8199999999999,Mid-Market,Organic,0,Loyal
C000654,5,22,1319.78,Mid-Market,Paid Ads,0,Loyal
C000655,31,8,479.92,Mid-Market,Partner,1,At Risk
C000656,26,2,259.98,SMB,Paid Ads,1,At Risk
C000657,8,25,1499.75,SMB,Referral,0,Loyal
C000658,27,29,1739.71,Enterprise,Organic,0,Loyal
C000659,8,19,569.81,Enterprise,Partner,0,Loyal
C000660,2,9,539.91,SMB,Referral,1,At Risk
C000661,22,6,179.94,SMB,Organic,1,At Risk
C000662,16,32,959.68,Mid-Market,Paid Ads,0,Loyal
C000663,884,6,359.94,SMB,Paid Ads,2,Lost
C000664,282,4,119.96,Mid-Market,Referral,1,At Risk
C000665,849,6,359.94,SMB,Referral,2,Lost
C000666,1,1,59.99,SMB,Referral,1,At Risk
C000667,10,11,659.89,Mid-Market,Paid Ads,1,At Risk
C000668,708,5,649.95,SMB,Referral,2,Lost
C000669,11,2,59.98,Enterprise,Organic,1,At Risk
C000670,19,25,1499.75,Mid-Market,Partner,0,Loyal
C000671,8,3,89.97,SMB,Referral,1,At Risk
C000672,25,2,119.98,SMB,Partner,1,At Risk
C000673,23,14,1819.8600000000001,Enterprise,Referral,0,Loyal
C000674,5,12,1559.88,SMB,Partner,1,At Risk
C000675,6,11,329.89,SMB,Organic,1,At Risk
C000676,4,3,179.97,Mid-Market,Partner,1,At Risk
C000677,3,31,929.6899999999999,Enterprise,Referral,0,Loyal
C000678,24,3,179.97,Mid-Market,Referral,1,At Risk
C000679,1,7,909.9300000000001,Enterprise,Paid Ads,1,At Risk
C000680,30,8,1039.92,Mid-Market,Organic,1,At Risk
C000681,3,13,1689.8700000000001,SMB,Paid Ads,0,Loyal
C000682,7,27,1619.73,Mid-Market,Paid Ads,0,Loyal
C000683,26,3,179.97,SMB,Referral,1,At Risk
C000684,8,24,1439.76,SMB,Referral,0,Loyal
C000685,20,13,779.87,Mid-Market,Paid Ads,1,At Risk
C000686,11,29,869.7099999999999,Enterprise,Referral,0,Loyal
C000687,11,7,209.92999999999998,Mid-Market,Organic,1,At Risk
C000689,544,18,1079.82,SMB,Organic,2,Lost
C000690,8,16,2079.84,SMB,Paid Ads,0,Loyal
C000691,12,1,129.99,SMB,Paid Ads,1,At Risk
C000692,27,6,179.94,SMB,Paid Ads,1,At Risk
C000693,28,6,779.94,Mid-Market,Organic,1,At Risk
C000694,18,3,179.97,Mid-Market,Referral,1,At Risk
C000695,19,32,1919.68,SMB,Partner,0,Loyal
C000696,9,1,29.99,Mid-Market,Referral,1,At Risk
C000697,21,13,389.87,Mid-Market,Partner,1,At Risk
C000698,599,15,449.84999999999997,SMB,Paid Ads,2,Lost
C000699,29,16,959.84,Enterprise,Paid Ads,0,Loyal
C000700,1,13,389.87,SMB,Referral,1,At Risk
C000701,13,2,59.98,SMB,Partner,1,At Risk
C000702,8,32,4159.68,SMB,Organic,3,Champions
C000703,16,13,1689.8700000000001,SMB,Paid Ads,0,Loyal
C000704,467,8,479.92,SMB,Partner,2,Lost
C000705,7,27,809.7299999999999,Mid-Market,Partner,0,Loyal
C000706,25,20,599.8,SMB,Partner,0,Loyal
C000707,6,37,2219.63,SMB,Paid Ads,0,Loyal
C000708,16,27,3509.7300000000005,Mid-Market,Referral,3,Champions
C000709,24,24,1439.76,Mid-Market,Organic,0,Loyal
C000710,19,7,419.93,SMB,Organic,1,At Risk
C000711,16,18,2339.82,SMB,Partner,0,Loyal
C000712,5,35,1049.6499999999999,SMB,Paid Ads,0,Loyal
C000713,12,2,259.98,SMB,Organic,1,At Risk
C000714,15,31,4029.6900000000005,SMB,Paid Ads,3,Champions
C000715,12,25,749.75,SMB,Partner,0,Loyal
C000716,20,31,929.6899999999999,SMB,Partner,0,Loyal
C000717,13,33,989.67,Enterprise,Organic,0,Loyal
C000718,576,16,479.84,Mid-Market,Organic,2,Lost
C000719,28,13,389.87,Mid-Market,Organic,1,At Risk
C000720,19,24,719.76,SMB,Paid Ads,0,Loyal
C000721,28,16,959.84,Mid-Market,Organic,0,Loyal
C000722,141,5,299.95,SMB,Organic,1,At Risk
C000723,29,26,3379.7400000000002,SMB,Referral,3,Champions
C000724,21,34,4419.66,Mid-Market,Partner,3,Champions
C000725,13,31,4029.6900000000005,Enterprise,Partner,3,Champions
C000726,621,5,299.95,Mid-Market,Referral,2,Lost
C000727,30,5,299.95,SMB,Partner,1,At Risk
C000728,611,15,449.84999999999997,SMB,Referral,2,Lost
C000729,306,15,899.85,SMB,Referral,2,Lost
C000730,1,8,1039.92,Enterprise,Organic,1,At Risk
C000731,23,8,239.92,Enterprise,Partner,1,At Risk
C000732,25,3,89.97,Enterprise,Partner,1,At Risk
C000733,18,13,389.87,SMB,Referral,1,At Risk
C000734,1,19,1139.81,SMB,Paid Ads,0,Loyal
C000735,18,13,389.87,Enterprise,Organic,1,At Risk
C000736,12,17,509.83,SMB,Organic,1,At Risk
C000737,14,35,2099.65,SMB,Partner,0,Loyal
C000738,24,31,929.6899999999999,Mid-Market,Partner,0,Loyal
C000739,16,21,1259.79,SMB,Referral,0,Loyal
C000740,13,22,1319.78,SMB,Partner,0,Loyal
C000741,25,12,359.88,SMB,Organic,1,At Risk
C000742,14,13,1689.8700000000001,Mid-Market,Partner,0,Loyal
C000743,16,25,1499.75,SMB,Referral,0,Loyal
C000744,565,4,519.96,SMB,Organic,2,Lost
C000745,56,29,1739.71,SMB,Organic,0,Loyal
C000746,22,22,2859.78,Mid-Market,Organic,3,Champions
C000747,8,12,359.88,SMB,Partner,1,At Risk
C000748,10,2,59.98,SMB,Partner,1,At Risk
C000749,29,29,1739.71,SMB,Paid Ads,0,Loyal
C000750,202,13,1689.8700000000001,Mid-Market,Organic,0,Loyal
C000751,14,34,4419.66,Mid-Market,Partner,3,Champions
C000752,10,12,1559.88,SMB,Paid Ads,1,At Risk
C000753,2,3,389.97,SMB,Partner,1,At Risk
C000754,29,1,129.99,SMB,Referral,1,At Risk
C000755,15,6,359.94,Enterprise,Referral,1,At Risk
C000756,7,3,389.97,Mid-Market,Partner,1,At Risk
C000757,17,4,239.96,SMB,Paid Ads,1,At Risk
C000758,26,9,539.91,SMB,Organic,1,At Risk
C000759,3,13,779.87,SMB,Paid Ads,1,At Risk
C000760,18,19,569.81,Mid-Market,Partner,0,Loyal
C000761,22,9,269.90999999999997,Enterprise,Organic,1,At Risk
C000762,932,4,119.96,SMB,Paid Ads,2,Lost
C000763,30,10,1299.9,SMB,Organic,1,At Risk
C000764,23,10,1299.9,SMB,Organic,1,At Risk
C000765,22,19,1139.81,SMB,Paid Ads,0,Loyal
C000766,19,6,359.94,SMB,Referral,1,At Risk
C000767,29,30,899.6999999999999,SMB,Partner,0,Loyal
C000768,8,26,1559.74,Enterprise,Paid Ads,0,Loyal
C000769,17,3,389.97,SMB,Organic,1,At Risk
C000770,615,7,909.9300000000001,Mid-Market,Referral,2,Lost
C000771,4,21,629.79,Enterprise,Organic,0,Loyal
C000772,3,9,1169.91,Mid-Market,Partner,1,At Risk
C000773,14,33,4289.67,SMB,Referral,3,Champions
C000774,2,24,3119.76,Enterprise,Partner,3,Champions
C000775,136,6,779.94,SMB,Partner,1,At Risk
C000776,26,22,2859.78,Enterprise,Organic,3,Champions
C000777,25,5,649.95,Mid-Market,Paid Ads,1,At Risk
C000778,14,10,1299.9,SMB,Organic,1,At Risk
C000779,6,1,59.99,Enterprise,Referral,1,At Risk
C000780,30,29,869.7099999999999,Mid-Market,Referral,0,Loyal
C000781,37,8,1039.92,Mid-Market,Referral,1,At Risk
C000782,23,28,3639.7200000000003,SMB,Referral,3,Champions
C000783,1,9,539.91,Mid-Market,Referral,1,At Risk
C000784,26,8,479.92,Mid-Market,Paid Ads,1,At Risk
C000785,29,6,179.94,SMB,Organic,1,At Risk
C000786,50,27,3509.7300000000005,SMB,Referral,3,Champions
C000787,58,25,749.75,Mid-Market,Paid Ads,0,Loyal
C000788,21,29,869.7099999999999,SMB,Partner,0,Loyal
C000789,25,28,3639.7200000000003,Enterprise,Partner,3,Champions
C000790,225,7,909.9300000000001,SMB,Partner,1,At Risk
C000791,2,33,4289.67,Mid-Market,Paid Ads,3,Champions
C000792,7,9,539.91,SMB,Organic,1,At Risk
C000793,21,2,59.98,Mid-Market,Partner,1,At Risk
C000794,370,16,479.84,SMB,Organic,2,Lost
C000795,20,32,4159.68,SMB,Referral,3,Champions
C000796,19,30,899.6999999999999,Mid-Market,Referral,0,Loyal
C000797,4,30,3899.7000000000003,SMB,Paid Ads,3,Champions
C000798,17,23,1379.77,Mid-Market,Referral,0,Loyal
C000799,27,19,569.81,SMB,Referral,0,Loyal
C000800,24,4,119.96,SMB,Referral,1,At Risk
C000801,8,13,1689.8700000000001,SMB,Organic,0,Loyal
C000802,27,23,2989.7700000000004,Mid-Market,Organic,3,Champions
C000803,16,31,4029.6900000000005,SMB,Organic,3,Champions
C000804,17,1,29.99,SMB,Organic,1,At Risk
C000805,29,1,129.99,Mid-Market,Paid Ads,1,At Risk
C000806,16,26,1559.74,SMB,Referral,0,Loyal
C000807,23,25,3249.75,SMB,Referral,3,Champions
C000808,29,24,1439.76,SMB,Organic,0,Loyal
C000809,21,1,129.99,Mid-Market,Paid Ads,1,At Risk
C000810,44,28,839.7199999999999,Mid-Market,Paid Ads,0,Loyal
C000811,1,16,2079.84,SMB,Organic,0,Loyal
C000812,22,11,1429.89,Mid-Market,Partner,1,At Risk
C000813,15,9,539.91,Mid-Market,Paid Ads,1,At Risk
C000814,46,28,3639.7200000000003,SMB,Organic,3,Champions
C000815,11,14,839.86,Mid-Market,Organic,1,At Risk
C000816,1,12,1559.88,SMB,Partner,1,At Risk
C000817,8,19,1139.81,SMB,Paid Ads,0,Loyal
C000818,15,11,1429.89,Mid-Market,Referral,1,At Risk
C000819,60,14,1819.8600000000001,SMB,Partner,0,Loyal
C000820,25,32,959.68,SMB,Organic,0,Loyal
C000821,650,10,599.9,Mid-Market,Organic,2,Lost
C000822,29,16,479.84,Enterprise,Organic,1,At Risk
C000823,9,7,909.9300000000001,Mid-Market,Organic,1,At Risk
C000824,24,4,119.96,Enterprise,Referral,1,At Risk
C000825,19,23,1379.77,Mid-Market,Paid Ads,0,Loyal
C000826,25,8,239.92,SMB,Partner,1,At Risk
C000827,30,21,1259.79,SMB,Partner,0,Loyal
C000828,22,13,1689.8700000000001,SMB,Paid Ads,0,Loyal
C000829,14,13,1689.8700000000001,SMB,Partner,0,Loyal
C000830,21,6,359.94,Enterprise,Partner,1,At Risk
C000831,30,12,1559.88,SMB,Referral,1,At Risk
C000832,404,12,719.88,Mid-Market,Organic,2,Lost
C000833,539,9,539.91,SMB,Referral,2,Lost
C000834,17,18,1079.82,SMB,Partner,0,Loyal
C000835,4,13,389.87,SMB,Organic,1,At Risk
C000836,8,17,1019.83,SMB,Paid Ads,0,Loyal
C000837,8,32,1919.68,Enterprise,Partner,0,Loyal
C000838,2,21,1259.79,Enterprise,Referral,0,Loyal
C000839,26,20,599.8,SMB,Paid Ads,0,Loyal
C000840,8,1,29.99,SMB,Partner,1,At Risk
C000841,7,17,1019.83,SMB,Partner,0,Loyal
C000842,499,8,479.92,SMB,Paid Ads,2,Lost
C000843,8,4,239.96,Mid-Market,Partner,1,At Risk
C000844,530,17,1019.83,SMB,Organic,2,Lost
C000845,10,35,1049.6499999999999,Mid-Market,Partner,0,Loyal
C000846,19,17,509.83,SMB,Partner,1,At Risk
C000847,19,27,1619.73,SMB,Referral,0,Loyal
C000848,14,10,299.9,SMB,Organic,1,At Risk
C000849,10,14,839.86,SMB,Partner,1,At Risk
C000850,378,16,2079.84,Mid-Market,Organic,2,Lost
C000851,26,26,779.74,Mid-Market,Paid Ads,0,Loyal
C000852,18,1,29.99,SMB,Paid Ads,1,At Risk
C000853,21,31,1859.69,SMB,Organic,0,Loyal
C000854,40,3,389.97,SMB,Organic,1,At Risk
C000855,2,14,419.85999999999996,Mid-Market,Referral,1,At Risk
C000856,296,5,649.95,Mid-Market,Partner,1,At Risk
C000857,21,10,1299.9,SMB,Paid Ads,1,At Risk
C000858,24,36,1079.6399999999999,SMB,Organic,0,Loyal
C000859,272,6,359.94,Mid-Market,Partner,1,At Risk
C000860,7,15,899.85,SMB,Referral,1,At Risk
C000861,5,21,629.79,SMB,Organic,0,Loyal
C000862,3,9,539.91,SMB,Organic,1,At Risk
C000863,17,26,3379.7400000000002,SMB,Partner,3,Champions
C000864,8,23,1379.77,Mid-Market,Organic,0,Loyal
C000865,13,13,1689.8700000000001,SMB,Paid Ads,0,Loyal
C000866,34,12,359.88,SMB,Paid Ads,1,At Risk
C000867,29,2,59.98,Enterprise,Organic,1,At Risk
C000868,26,1,29.99,Mid-Market,Paid Ads,1,At Risk
C000869,13,1,59.99,SMB,Organic,1,At Risk
C000870,22,7,909.9300000000001,Enterprise,Referral,1,At Risk
C000871,3,36,2159.64,Mid-Market,Partner,0,Loyal
C000872,47,18,1079.82,SMB,Partner,0,Loyal
C000873,22,33,1979.67,SMB,Referral,0,Loyal
C000874,613,4,239.96,SMB,Paid Ads,2,Lost
C000875,335,10,599.9,SMB,Partner,2,Lost
C000876,14,31,1859.69,SMB,Referral,0,Loyal
C000877,29,14,839.86,SMB,Referral,1,At Risk
C000878,39,5,649.95,SMB,Partner,1,At Risk
C000879,19,28,3639.7200000000003,Enterprise,Paid Ads,3,Champions
C000881,5,6,359.94,SMB,Partner,1,At Risk
C000882,765,5,649.95,SMB,Organic,2,Lost
C000883,44,21,629.79,Enterprise,Partner,0,Loyal
C000884,10,1,129.99,Enterprise,Organic,1,At Risk
C000885,711,11,329.89,SMB,Organic,2,Lost
C000886,25,24,719.76,Mid-Market,Referral,0,Loyal
C000887,7,19,1139.81,Enterprise,Organic,0,Loyal
C000888,24,16,479.84,SMB,Referral,1,At Risk
C000889,17,12,719.88,Enterprise,Organic,1,At Risk
C000890,3,25,3249.75,Mid-Market,Referral,3,Champions
C000891,19,7,419.93,Mid-Market,Partner,1,At Risk
C000892,15,14,419.85999999999996,SMB,Organic,1,At Risk
C000893,22,11,329.89,SMB,Organic,1,At Risk
C000894,15,29,3769.71,SMB,Partner,3,Champions
C000895,19,20,2599.8,Enterprise,Partner,3,Champions
C000896,29,12,359.88,Mid-Market,Referral,1,At Risk
C000897,18,8,1039.92,SMB,Organic,1,At Risk
C000898,195,12,359.88,Enterprise,Paid Ads,1,At Risk
C000899,83,15,1949.8500000000001,SMB,Partner,0,Loyal
C000900,19,29,3769.71,Mid-Market,Partner,3,Champions
C000901,184,17,509.83,SMB,Organic,1,At Risk
C000902,21,31,929.6899999999999,Enterprise,Organic,0,Loyal
C000903,23,16,479.84,SMB,Referral,1,At Risk
C000904,1,13,389.87,SMB,Referral,1,At Risk
C000905,10,7,419.93,Mid-Market,Paid Ads,1,At Risk
C000906,21,9,539.91,SMB,Organic,1,At Risk
C000907,30,17,1019.83,Mid-Market,Paid Ads,0,Loyal
C000908,52,30,1799.7,Mid-Market,Referral,0,Loyal
C000909,2,9,539.91,SMB,Referral,1,At Risk
C000910,19,27,809.7299999999999,SMB,Partner,0,Loyal
C000911,3,36,2159.64,SMB,Referral,0,Loyal
C000912,13,3,89.97,Mid-Market,Organic,1,At Risk
C000913,2,27,809.7299999999999,SMB,Paid Ads,0,Loyal
C000914,1,8,239.92,Enterprise,Paid Ads,1,At Risk
C000915,17,6,779.94,Mid-Market,Referral,1,At Risk
C000916,19,15,449.84999999999997,SMB,Paid Ads,1,At Risk
C000917,13,31,929.6899999999999,Enterprise,Referral,0,Loyal
C000918,14,22,2859.78,SMB,Referral,3,Champions
C000919,29,17,509.83,Enterprise,Paid Ads,1,At Risk
C000920,22,3,179.97,Enterprise,Partner,1,At Risk
C000921,26,7,909.9300000000001,Mid-Market,Referral,1,At Risk
C000922,13,10,1299.9,Enterprise,Organic,1,At Risk
C000923,20,30,899.6999999999999,Enterprise,Paid Ads,0,Loyal
C000924,15,20,599.8,SMB,Paid Ads,0,Loyal
C000925,641,8,479.92,Enterprise,Organic,2,Lost
C000926,26,17,2209.83,SMB,Partner,0,Loyal
C000927,21,21,1259.79,Enterprise,Referral,0,Loyal
C000928,25,7,909.9300000000001,Enterprise,Partner,1,At Risk
C000929,2,17,509.83,SMB,Paid Ads,1,At Risk
C000930,796,5,649.95,SMB,Partner,2,Lost
C000931,27,20,2599.8,Mid-Market,Referral,3,Champions
C000932,27,32,1919.68,SMB,Organic,0,Loyal
C000933,53,12,719.88,Mid-Market,Referral,1,At Risk
C000934,524,18,2339.82,SMB,Partner,2,Lost
C000935,14,22,2859.78,Mid-Market,Organic,3,Champions
C000936,17,12,719.88,SMB,Paid Ads,1,At Risk
C000937,26,3,389.97,SMB,Referral,1,At Risk
C000938,520,17,1019.83,SMB,Referral,2,Lost
C000939,8,1,59.99,SMB,Partner,1,At Risk
C000940,3,4,119.96,SMB,Organic,1,At Risk
